---------------------------------------------------
  Seconds  	 Bits to EIO (12) 	 CIO (13) 	 FIO (15)
 79428.512000  	    7a	8	2  
 79429.031000  	    50	0	0  
 80429.473000  	    b9	0	2  
 80429.984000  	    10	0	0  
 82430.389000  	    ba	4	2  
 82430.917000  	    0	0	0  
 82631.378000  	    7a	8	2  
 82631.939000  	    50	0	0  
 83632.511000  	    ba	0	2  
 83633.134000  	    10	0	0  
 83683.642000  	    7a	8	2  
 83684.159000  	    50	0	0  
 84684.650000  	    8a	3	2  
 84685.277000  	    8a	2	2  
 84685.804000  	    0	0	0  
 87686.309000  	    7a	8	2  
 87686.867000  	    50	0	0  
 88687.361000  	    b9	0	2  
 88687.938000  	    10	0	0  
 90688.424000  	    ba	4	2  
 90688.984000  	    0	0	0  
 90889.455000  	    7a	8	2  
 90889.984000  	    50	0	0  
 91890.413000  	    ba	0	2  
 91890.927000  	    10	0	0  
 91941.415000  	    7a	8	2  
 91941.955000  	    50	0	0  
 92942.437000  	    8a	3	2  
 92943.037000  	    8a	2	2  
 92943.578000  	    0	0	0  
 95944.038000  	    7a	8	2  
 95944.651000  	    50	0	0  
 96945.154000  	    b9	0	2  
 96945.722000  	    10	0	0  
 98946.214000  	    ba	4	2  
 98946.794000  	    0	0	0  
 99147.256000  	    7a	8	2  
 99147.754000  	    50	0	0  
 100148.196000  	    ba	0	2  
 100148.763000  	    10	0	0  
 100199.266000  	    7a	8	2  
 100199.784000  	    50	0	0  
 101200.240000  	    8a	3	2  
 101200.799000  	    8a	2	2  
 101201.345000  	    0	0	0  
 104201.796000  	    7a	8	2  
 104202.326000  	    50	0	0  
 105202.764000  	    b9	0	2  
 105203.246000  	    10	0	0  
 107203.669000  	    ba	4	2  
 107204.194000  	    0	0	0  
 107404.580000  	    7a	8	2  
 107405.033000  	    50	0	0  
 108405.424000  	    ba	0	2  
 108405.951000  	    10	0	0  
 108456.451000  	    7a	8	2  
 108456.944000  	    50	0	0  
 109457.457000  	    8a	3	2  
 109458.075000  	    8a	2	2  
 109458.602000  	    0	0	0  
 112459.090000  	    7a	8	2  
 112459.679000  	    50	0	0  
 113460.166000  	    b9	0	2  
 113460.679000  	    10	0	0  
 115461.079000  	    ba	4	2  
 115461.538000  	    0	0	0  
 115661.969000  	    7a	8	2  
 115662.517000  	    50	0	0  
 116662.963000  	    ba	0	2  
 116663.522000  	    10	0	0  
 116714.084000  	    7a	8	2  
 116714.691000  	    50	0	0  
 117715.268000  	    8a	3	2  
 117715.860000  	    8a	2	2  
 117716.402000  	    0	0	0  
 120716.822000  	    7a	8	2  
 120717.255000  	    50	0	0  
 121717.672000  	    b9	0	2  
 121718.224000  	    10	0	0  
 123718.691000  	    ba	4	2  
 123719.257000  	    0	0	0  
 123919.719000  	    7a	8	2  
 123920.238000  	    50	0	0  
 124920.681000  	    ba	0	2  
 124921.219000  	    10	0	0  
 124971.720000  	    7a	8	2  
 124972.215000  	    50	0	0  
 125972.697000  	    8a	3	2  
 125973.250000  	    8a	2	2  
 125973.739000  	    0	0	0  
 128974.214000  	    7a	8	2  
 128974.756000  	    50	0	0  
 129975.211000  	    b9	0	2  
 129975.738000  	    10	0	0  
 131976.145000  	    ba	4	2  
 131976.595000  	    0	0	0  
 132176.981000  	    7a	8	2  
 132177.493000  	    50	0	0  
 133177.915000  	    ba	0	2  
 133178.424000  	    10	0	0  
 133228.895000  	    7a	8	2  
 133229.434000  	    50	0	0  
 134229.930000  	    8a	3	2  
 134230.538000  	    8a	2	2  
 134231.070000  	    0	0	0  
 137231.492000  	    7a	8	2  
 137232.024000  	    50	0	0  
 138232.476000  	    b9	0	2  
 138233.085000  	    10	0	0  
 140233.589000  	    ba	4	2  
 140234.094000  	    0	0	0  
 140434.547000  	    7a	8	2  
 140435.055000  	    50	0	0  
 141435.475000  	    ba	0	2  
 141436.003000  	    10	0	0  
 141486.515000  	    7a	8	2  
 141487.116000  	    50	0	0  
 142487.588000  	    8a	3	2  
 142488.124000  	    8a	2	2  
 142488.647000  	    0	0	0  
 145489.113000  	    7a	8	2  
 145489.718000  	    50	0	0  
 146490.312000  	    b9	0	2  
 146490.870000  	    10	0	0  
 148491.396000  	    ba	4	2  
 148491.954000  	    0	0	0  
 148692.401000  	    7a	8	2  
 148692.876000  	    50	0	0  
 149693.304000  	    ba	0	2  
 149693.891000  	    10	0	0  
 149744.409000  	    7a	8	2  
 149744.967000  	    50	0	0  
 150745.478000  	    8a	3	2  
 150746.028000  	    8a	2	2  
 150746.515000  	    0	0	0  
 153746.945000  	    7a	8	2  
 153747.514000  	    50	0	0  
 154748.060000  	    b9	0	2  
 154748.599000  	    10	0	0  
 156749.024000  	    ba	4	2  
 156749.474000  	    0	0	0  
 156949.909000  	    7a	8	2  
 156950.461000  	    50	0	0  
 157950.930000  	    ba	0	2  
 157951.446000  	    10	0	0  
 158001.941000  	    7a	8	2  
 158002.482000  	    50	0	0  
 159002.971000  	    8a	3	2  
 159003.608000  	    8a	2	2  
 159004.173000  	    0	0	0  
 162004.659000  	    7a	8	2  
 162005.189000  	    50	0	0  
 163005.695000  	    b9	0	2  
 163006.242000  	    10	0	0  
 165006.708000  	    ba	4	2  
 165007.254000  	    0	0	0  
 165207.715000  	    7a	8	2  
 165208.309000  	    50	0	0  
 166208.757000  	    ba	0	2  
 166209.254000  	    10	0	0  
 166259.744000  	    7a	8	2  
 166260.265000  	    50	0	0  
 167260.801000  	    8a	3	2  
 167261.473000  	    8a	2	2  
 167262.147000  	    0	0	0  
 170262.651000  	    7a	8	2  
 170263.153000  	    50	0	0  
 171263.636000  	    b9	0	2  
 171264.198000  	    10	0	0  
 173264.661000  	    ba	4	2  
 173265.184000  	    0	0	0  
 173465.635000  	    7a	8	2  
 173466.166000  	    50	0	0  
 174466.573000  	    ba	0	2  
 174467.054000  	    10	0	0  
 174517.521000  	    7a	8	2  
 174518.046000  	    50	0	0  
 175518.567000  	    8a	3	2  
 175519.112000  	    8a	2	2  
 175519.607000  	    0	0	0  
 178520.055000  	    7a	8	2  
 178520.667000  	    50	0	0  
 179521.178000  	    b9	0	2  
 179521.734000  	    10	0	0  
 181522.202000  	    ba	4	2  
 181522.730000  	    0	0	0  
 181723.160000  	    7a	8	2  
 181723.672000  	    50	0	0  
 182724.144000  	    ba	0	2  
 182724.679000  	    10	0	0  
 182775.142000  	    7a	8	2  
 182775.635000  	    50	0	0  
 183776.115000  	    8a	3	2  
 183776.694000  	    8a	2	2  
 183777.199000  	    0	0	0  
 186777.651000  	    7a	8	2  
 186778.180000  	    50	0	0  
 187778.619000  	    b9	0	2  
 187779.130000  	    10	0	0  
 189779.567000  	    ba	4	2  
 189780.089000  	    0	0	0  
 189980.554000  	    7a	8	2  
 189981.086000  	    50	0	0  
 190981.541000  	    ba	0	2  
 190982.057000  	    10	0	0  
 191032.548000  	    7a	8	2  
 191033.112000  	    50	0	0  
 192033.569000  	    8a	3	2  
 192034.098000  	    8a	2	2  
 192034.609000  	    0	0	0  
 195035.078000  	    7a	8	2  
 195035.691000  	    50	0	0  
 196036.212000  	    b9	0	2  
 196036.748000  	    10	0	0  
 198037.234000  	    ba	4	2  
 198037.801000  	    0	0	0  
 198238.332000  	    7a	8	2  
 198238.881000  	    50	0	0  
 199239.340000  	    ba	0	2  
 199239.878000  	    10	0	0  
 199290.398000  	    7a	8	2  
 199290.958000  	    50	0	0  
 200291.387000  	    8a	3	2  
 200291.874000  	    8a	2	2  
 200292.352000  	    0	0	0  
 203292.797000  	    7a	8	2  
 203293.321000  	    50	0	0  
 204293.746000  	    b9	0	2  
 204294.269000  	    10	0	0  
 206294.704000  	    ba	4	2  
 206295.216000  	    0	0	0  
 206495.626000  	    7a	8	2  
 206496.095000  	    50	0	0  
 207496.523000  	    ba	0	2  
 207497.125000  	    10	0	0  
 207547.685000  	    7a	8	2  
 207548.343000  	    50	0	0  
 208548.900000  	    8a	3	2  
 208549.460000  	    8a	2	2  
 208549.983000  	    0	0	0  
 211550.505000  	    7a	8	2  
 211551.043000  	    50	0	0  
 212551.519000  	    b9	0	2  
 212552.069000  	    10	0	0  
 214552.573000  	    ba	4	2  
 214553.170000  	    0	0	0  
 214753.656000  	    7a	8	2  
 214754.198000  	    50	0	0  
 215754.659000  	    ba	0	2  
 215755.199000  	    10	0	0  
 215805.685000  	    7a	8	2  
 215806.220000  	    50	0	0  
 216806.659000  	    8a	3	2  
 216807.097000  	    8a	2	2  
 216807.523000  	    0	0	0  
 219808.002000  	    7a	8	2  
 219808.545000  	    50	0	0  
 220809.003000  	    b9	0	2  
 220809.533000  	    10	0	0  
 222809.955000  	    ba	4	2  
 222810.426000  	    0	0	0  
 223010.835000  	    7a	8	2  
 223011.363000  	    50	0	0  
 224011.795000  	    ba	0	2  
 224012.380000  	    10	0	0  
 224062.924000  	    7a	8	2  
 224063.488000  	    50	0	0  
 225063.985000  	    8a	3	2  
 225064.529000  	    8a	2	2  
 225065.042000  	    0	0	0  
 228065.481000  	    7a	8	2  
 228065.984000  	    50	0	0  
 229066.420000  	    b9	0	2  
 229066.963000  	    10	0	0  
 231067.466000  	    ba	4	2  
 231068.026000  	    0	0	0  
 231268.498000  	    7a	8	2  
 231269.048000  	    50	0	0  
 232269.496000  	    ba	0	2  
 232270.009000  	    10	0	0  
 232320.473000  	    7a	8	2  
 232320.974000  	    50	0	0  
 233321.477000  	    8a	3	2  
 233322.043000  	    8a	2	2  
 233322.573000  	    0	0	0  
 236323.021000  	    7a	8	2  
 236323.567000  	    50	0	0  
 237324.045000  	    b9	0	2  
 237324.612000  	    10	0	0  
 239325.034000  	    ba	4	2  
 239325.521000  	    0	0	0  
 239525.988000  	    7a	8	2  
 239526.533000  	    50	0	0  
 240527.026000  	    ba	0	2  
 240527.560000  	    10	0	0  
 240578.066000  	    7a	8	2  
 240578.605000  	    50	0	0  
 241579.091000  	    8a	3	2  
 241579.640000  	    8a	2	2  
 241580.142000  	    0	0	0  
 244580.639000  	    7a	8	2  
 244581.181000  	    50	0	0  
 245581.707000  	    b9	0	2  
 245582.264000  	    10	0	0  
 247582.712000  	    ba	4	2  
 247583.144000  	    0	0	0  
 247783.536000  	    7a	8	2  
 247784.109000  	    50	0	0  
 248784.597000  	    ba	0	2  
 248785.207000  	    10	0	0  
 248835.750000  	    7a	8	2  
 248836.256000  	    50	0	0  
 249836.759000  	    8a	3	2  
 249837.281000  	    8a	2	2  
 249837.789000  	    0	0	0  
 252838.241000  	    7a	8	2  
 252838.786000  	    50	0	0  
 253839.333000  	    b9	0	2  
 253839.839000  	    10	0	0  
 255840.363000  	    ba	4	2  
 255840.950000  	    0	0	0  
 256041.458000  	    7a	8	2  
 256042.004000  	    50	0	0  
 257042.462000  	    ba	0	2  
 257043.005000  	    10	0	0  
 257093.475000  	    7a	8	2  
 257093.974000  	    50	0	0  
 258094.459000  	    8a	3	2  
 258095.082000  	    8a	2	2  
 258095.641000  	    0	0	0  
 261096.121000  	    7a	8	2  
 261096.683000  	    50	0	0  
 262097.233000  	    b9	0	2  
 262097.801000  	    10	0	0  
 264098.236000  	    ba	4	2  
 264098.810000  	    0	0	0  
 264299.249000  	    7a	8	2  
 264299.734000  	    50	0	0  
 265300.182000  	    ba	0	2  
 265300.733000  	    10	0	0  
 265351.251000  	    7a	8	2  
 265351.763000  	    50	0	0  
 266352.191000  	    8a	3	2  
 266352.753000  	    8a	2	2  
 266353.278000  	    0	0	0  
 269353.800000  	    7a	8	2  
 269354.362000  	    50	0	0  
 270354.851000  	    b9	0	2  
 270355.388000  	    10	0	0  
 272355.836000  	    ba	4	2  
 272356.443000  	    0	0	0  
 272556.992000  	    7a	8	2  
 272557.598000  	    50	0	0  
 273558.108000  	    ba	0	2  
 273558.675000  	    10	0	0  
 273609.169000  	    7a	8	2  
 273609.713000  	    50	0	0  
 274610.190000  	    8a	3	2  
 274610.708000  	    8a	2	2  
 274611.190000  	    0	0	0  
 277611.680000  	    7a	8	2  
 277612.244000  	    50	0	0  
 278612.735000  	    b9	0	2  
 278613.272000  	    10	0	0  
 280613.779000  	    ba	4	2  
 280614.317000  	    0	0	0  
 280814.783000  	    7a	8	2  
 280815.305000  	    50	0	0  
 281815.746000  	    ba	0	2  
 281816.274000  	    10	0	0  
 281866.787000  	    7a	8	2  
 281867.316000  	    50	0	0  
 282867.764000  	    8a	3	2  
 282868.219000  	    8a	2	2  
 282868.653000  	    0	0	0  
 285869.043000  	    7a	8	2  
 285869.640000  	    50	0	0  
 286870.156000  	    b9	0	2  
 286870.684000  	    10	0	0  
 288871.122000  	    ba	4	2  
 288871.669000  	    0	0	0  
 289072.204000  	    7a	8	2  
 289072.673000  	    50	0	0  
 290073.077000  	    ba	0	2  
 290073.592000  	    10	0	0  
 290124.028000  	    7a	8	2  
 290124.555000  	    50	0	0  
 291125.055000  	    8a	3	2  
 291125.612000  	    8a	2	2  
 291126.138000  	    0	0	0  
 294126.575000  	    7a	8	2  
 294127.039000  	    50	0	0  
 295127.471000  	    b9	0	2  
 295128.015000  	    10	0	0  
 297128.469000  	    ba	4	2  
 297129.073000  	    0	0	0  
 297329.601000  	    7a	8	2  
 297330.139000  	    50	0	0  
 298330.598000  	    ba	0	2  
 298331.149000  	    10	0	0  
 298381.695000  	    7a	8	2  
 298382.304000  	    50	0	0  
 299382.814000  	    8a	3	2  
 299383.478000  	    8a	2	2  
 299384.107000  	    0	0	0  
 302384.491000  	    7a	8	2  
 302385.069000  	    50	0	0  
 303385.585000  	    b9	0	2  
 303386.131000  	    10	0	0  
 305386.537000  	    ba	4	2  
 305386.999000  	    0	0	0  
 305587.417000  	    7a	8	2  
 305587.933000  	    50	0	0  
 306588.346000  	    ba	0	2  
 306588.862000  	    10	0	0  
 306639.342000  	    7a	8	2  
 306639.873000  	    50	0	0  
 307640.326000  	    8a	3	2  
 307640.844000  	    8a	2	2  
 307641.326000  	    0	0	0  
 310641.770000  	    7a	8	2  
 310642.296000  	    50	0	0  
 311642.844000  	    b9	0	2  
 311643.366000  	    10	0	0  
 313643.841000  	    ba	4	2  
 313644.354000  	    0	0	0  
 313844.769000  	    7a	8	2  
 313845.291000  	    50	0	0  
 314328.581000  	    ba	0	2  
 314329.104000  	    10	0	0  
 314379.609000  	    7a	8	2  
 314380.133000  	    50	0	0  
 314380.603000  	    ba	0	2  
 314381.013000  	    10	0	0  
 415868.348000  	    7a	8	2  
 415868.769000  	    50	0	0  
 416868.361000  	    10	0	0  
 436584.586000  	    7a	8	2  
 436585.031000  	    50	0	0  
 437584.606000  	    10	0	0  
 447575.843000  	    7a	8	2  
 447576.307000  	    50	0	0  
 448575.839000  	    10	0	0  
 615042.502000  	    7a	8	2  
 615042.925000  	    50	0	0  
 616042.428000  	    10	0	0  
 620193.594000  	    7a	8	2  
 620193.993000  	    50	0	0  
 621193.603000  	    10	0	0  
 821271.994000  	    7a	8	2  
 821272.452000  	    50	0	0  
 822271.826000  	    10	0	0  
 828543.010000  	    8a	3	2  
 828543.491000  	    8a	2	2  
 828543.973000  	    0	0	0  
 831544.533000  	    7a	8	2  
 831545.077000  	    50	0	0  
 832545.485000  	    b9	0	2  
 832545.967000  	    10	0	0  
 834546.353000  	    ba	4	2  
 834546.843000  	    0	0	0  
 834747.282000  	    7a	8	2  
 834747.767000  	    50	0	0  
 835748.195000  	    ba	0	2  
 835748.757000  	    10	0	0  
 835799.275000  	    7a	8	2  
 835799.807000  	    50	0	0  
 836800.303000  	    8a	3	2  
 836800.857000  	    8a	2	2  
 836801.311000  	    0	0	0  
 839801.749000  	    7a	8	2  
 839802.266000  	    50	0	0  
 840802.765000  	    b9	0	2  
 840803.283000  	    10	0	0  
 842803.715000  	    ba	4	2  
 842804.293000  	    0	0	0  
 843004.818000  	    7a	8	2  
 843005.357000  	    50	0	0  
 844005.833000  	    ba	0	2  
 844006.358000  	    10	0	0  
 844056.848000  	    7a	8	2  
 844057.393000  	    50	0	0  
 844275.708000  	    ba	0	2  
 844276.045000  	    10	0	0  
 961357.816000  	    8a	3	2  
 961358.367000  	    8a	2	2  
 961358.983000  	    0	0	0  
 964359.451000  	    7a	8	2  
 964360.006000  	    50	0	0  
 965360.406000  	    b9	0	2  
 965360.917000  	    10	0	0  
 967361.382000  	    ba	4	2  
 967361.920000  	    0	0	0  
 967562.404000  	    7a	8	2  
 967562.913000  	    50	0	0  
 968563.332000  	    ba	0	2  
 968563.869000  	    10	0	0  
 968614.351000  	    7a	8	2  
 968614.887000  	    50	0	0  
 969615.431000  	    8a	3	2  
 969616.014000  	    8a	2	2  
 969616.523000  	    0	0	0  
 972616.995000  	    7a	8	2  
 972617.557000  	    50	0	0  
 973618.053000  	    b9	0	2  
 973618.590000  	    10	0	0  
 975619.055000  	    ba	4	2  
 975619.575000  	    0	0	0  
 975820.046000  	    7a	8	2  
 975820.579000  	    50	0	0  
 976820.994000  	    ba	0	2  
 976821.486000  	    10	0	0  
 976871.988000  	    7a	8	2  
 976872.517000  	    50	0	0  
 977872.983000  	    8a	3	2  
 977873.471000  	    8a	2	2  
 977873.933000  	    0	0	0  
 980874.383000  	    7a	8	2  
 980874.925000  	    50	0	0  
 981875.363000  	    b9	0	2  
 981875.835000  	    10	0	0  
 983876.268000  	    ba	4	2  
 983876.810000  	    0	0	0  
 984077.256000  	    7a	8	2  
 984077.732000  	    50	0	0  
 985078.207000  	    ba	0	2  
 985078.745000  	    10	0	0  
 985129.275000  	    7a	8	2  
 985129.851000  	    50	0	0  
 986130.338000  	    8a	3	2  
 986130.931000  	    8a	2	2  
 986131.465000  	    0	0	0  
 989131.963000  	    7a	8	2  
 989132.535000  	    50	0	0  
 990132.976000  	    b9	0	2  
 990133.443000  	    10	0	0  
 992133.847000  	    ba	4	2  
 992134.355000  	    0	0	0  
 992334.814000  	    7a	8	2  
 992335.371000  	    50	0	0  
 993335.823000  	    ba	0	2  
 993336.367000  	    10	0	0  
 993386.857000  	    7a	8	2  
 993387.391000  	    50	0	0  
 994387.856000  	    8a	3	2  
 994388.410000  	    8a	2	2  
 994388.906000  	    0	0	0  
 997389.378000  	    7a	8	2  
 997389.887000  	    50	0	0  
 998390.409000  	    b9	0	2  
 998390.962000  	    10	0	0  
 1000391.430000  	    ba	4	2  
 1000391.950000  	    0	0	0  
 1000592.371000  	    7a	8	2  
 1000592.881000  	    50	0	0  
 1001593.305000  	    ba	0	2  
 1001593.838000  	    10	0	0  
 1001644.445000  	    7a	8	2  
 1001645.089000  	    50	0	0  
 1002645.670000  	    8a	3	2  
 1002646.218000  	    8a	2	2  
 1002646.829000  	    0	0	0  
 1005647.437000  	    7a	8	2  
 1005647.956000  	    50	0	0  
 1006648.408000  	    b9	0	2  
 1006648.953000  	    10	0	0  
 1008649.430000  	    ba	4	2  
 1008649.988000  	    0	0	0  
 1008850.490000  	    7a	8	2  
 1008851.020000  	    50	0	0  
 1009851.443000  	    ba	0	2  
 1009851.924000  	    10	0	0  
 1009902.452000  	    7a	8	2  
 1009903.147000  	    50	0	0  
 1010903.640000  	    8a	3	2  
 1010904.159000  	    8a	2	2  
 1010904.774000  	    0	0	0  
 1013905.400000  	    7a	8	2  
 1013905.951000  	    50	0	0  
 1014906.404000  	    b9	0	2  
 1014906.892000  	    10	0	0  
 1016907.300000  	    ba	4	2  
 1016907.793000  	    0	0	0  
 1017108.215000  	    7a	8	2  
 1017108.739000  	    50	0	0  
 1018109.201000  	    ba	0	2  
 1018109.757000  	    10	0	0  
 1018160.273000  	    7a	8	2  
 1018160.826000  	    50	0	0  
 1019161.286000  	    8a	3	2  
 1019161.789000  	    8a	2	2  
 1019162.245000  	    0	0	0  
 1022162.672000  	    7a	8	2  
 1022163.258000  	    50	0	0  
 1023163.766000  	    b9	0	2  
 1023164.336000  	    10	0	0  
 1025164.800000  	    ba	4	2  
 1025165.318000  	    0	0	0  
 1025365.743000  	    7a	8	2  
 1025366.208000  	    50	0	0  
 1026366.622000  	    ba	0	2  
 1026367.131000  	    10	0	0  
 1026417.694000  	    7a	8	2  
 1026418.323000  	    50	0	0  
 1027418.914000  	    8a	3	2  
 1027419.514000  	    8a	2	2  
 1027420.082000  	    0	0	0  
 1030420.530000  	    7a	8	2  
 1030421.014000  	    50	0	0  
 1031421.472000  	    b9	0	2  
 1031422.030000  	    10	0	0  
 1033422.495000  	    ba	4	2  
 1033423.007000  	    0	0	0  
 1033623.536000  	    7a	8	2  
 1033624.077000  	    50	0	0  
 1034624.583000  	    ba	0	2  
 1034625.142000  	    10	0	0  
 1034675.683000  	    7a	8	2  
 1034676.162000  	    50	0	0  
 1035676.631000  	    8a	3	2  
 1035677.153000  	    8a	2	2  
 1035677.725000  	    0	0	0  
 1038678.309000  	    7a	8	2  
 1038678.861000  	    50	0	0  
 1039679.378000  	    b9	0	2  
 1039679.937000  	    10	0	0  
 1041680.427000  	    ba	4	2  
 1041681.008000  	    0	0	0  
 1041881.503000  	    7a	8	2  
 1041882.044000  	    50	0	0  
 1042882.458000  	    ba	0	2  
 1042882.999000  	    10	0	0  
 1042933.497000  	    7a	8	2  
 1042934.026000  	    50	0	0  
 1043934.487000  	    8a	3	2  
 1043934.980000  	    8a	2	2  
 1043935.464000  	    0	0	0  
 1046935.864000  	    7a	8	2  
 1046936.350000  	    50	0	0  
 1047936.751000  	    b9	0	2  
 1047937.335000  	    10	0	0  
 1049937.818000  	    ba	4	2  
 1049938.421000  	    0	0	0  
 1050138.861000  	    7a	8	2  
 1050139.319000  	    50	0	0  
 1051139.742000  	    ba	0	2  
 1051140.322000  	    10	0	0  
 1051190.882000  	    7a	8	2  
 1051191.434000  	    50	0	0  
 1052191.868000  	    8a	3	2  
 1052192.409000  	    8a	2	2  
 1052192.903000  	    0	0	0  
 1055193.343000  	    7a	8	2  
 1055194.088000  	    50	0	0  
 1056194.566000  	    b9	0	2  
 1056195.041000  	    10	0	0  
 1058195.449000  	    ba	4	2  
 1058196.016000  	    0	0	0  
 1058396.489000  	    7a	8	2  
 1058396.989000  	    50	0	0  
 1059397.461000  	    ba	0	2  
 1059398.020000  	    10	0	0  
 1059448.541000  	    7a	8	2  
 1059449.104000  	    50	0	0  
 1060449.611000  	    8a	3	2  
 1060450.183000  	    8a	2	2  
 1060450.681000  	    0	0	0  
 1063451.249000  	    7a	8	2  
 1063451.831000  	    50	0	0  
 1064452.350000  	    b9	0	2  
 1064452.903000  	    10	0	0  
 1066453.394000  	    ba	4	2  
 1066454.006000  	    0	0	0  
 1066654.496000  	    7a	8	2  
 1066655.019000  	    50	0	0  
 1067655.503000  	    ba	0	2  
 1067656.062000  	    10	0	0  
 1067706.581000  	    7a	8	2  
 1067707.111000  	    50	0	0  
 1068707.596000  	    8a	3	2  
 1068708.162000  	    8a	2	2  
 1068708.692000  	    0	0	0  
 1071709.173000  	    7a	8	2  
 1071709.791000  	    50	0	0  
 1072710.252000  	    b9	0	2  
 1072710.749000  	    10	0	0  
 1074711.175000  	    ba	4	2  
 1074711.768000  	    0	0	0  
 1074912.243000  	    7a	8	2  
 1074912.763000  	    50	0	0  
 1075913.208000  	    ba	0	2  
 1075913.720000  	    10	0	0  
 1075964.144000  	    7a	8	2  
 1075964.688000  	    50	0	0  
 1076965.147000  	    8a	3	2  
 1076965.694000  	    8a	2	2  
 1076966.191000  	    0	0	0  
 1079966.649000  	    7a	8	2  
 1079967.186000  	    50	0	0  
 1080967.658000  	    b9	0	2  
 1080968.191000  	    10	0	0  
 1082968.678000  	    ba	4	2  
 1082969.229000  	    0	0	0  
 1083169.684000  	    7a	8	2  
 1083170.217000  	    50	0	0  
 1084170.672000  	    ba	0	2  
 1084171.228000  	    10	0	0  
 1084221.748000  	    7a	8	2  
 1084222.271000  	    50	0	0  
 1085222.743000  	    8a	3	2  
 1085223.344000  	    8a	2	2  
 1085223.855000  	    0	0	0  
 1088224.328000  	    7a	8	2  
 1088224.856000  	    50	0	0  
 1089225.332000  	    b9	0	2  
 1089225.868000  	    10	0	0  
 1091226.315000  	    ba	4	2  
 1091226.816000  	    0	0	0  
 1091427.260000  	    7a	8	2  
 1091427.792000  	    50	0	0  
 1092428.340000  	    ba	0	2  
 1092428.891000  	    10	0	0  
 1092479.371000  	    7a	8	2  
 1092479.933000  	    50	0	0  
 1093480.446000  	    8a	3	2  
 1093481.008000  	    8a	2	2  
 1093481.515000  	    0	0	0  
 1096481.957000  	    7a	8	2  
 1096482.436000  	    50	0	0  
 1097482.878000  	    b9	0	2  
 1097483.398000  	    10	0	0  
 1099483.805000  	    ba	4	2  
 1099484.368000  	    0	0	0  
 1099684.861000  	    7a	8	2  
 1099685.349000  	    50	0	0  
 1100685.742000  	    ba	0	2  
 1100686.192000  	    10	0	0  
 1100736.669000  	    7a	8	2  
 1100737.320000  	    50	0	0  
 1101737.793000  	    8a	3	2  
 1101738.348000  	    8a	2	2  
 1101738.833000  	    0	0	0  
 1104739.415000  	    7a	8	2  
 1104739.949000  	    50	0	0  
 1105740.371000  	    b9	0	2  
 1105740.809000  	    10	0	0  
 1107741.193000  	    ba	4	2  
 1107741.706000  	    0	0	0  
 1107942.156000  	    7a	8	2  
 1107942.669000  	    50	0	0  
 1108943.138000  	    ba	0	2  
 1108943.675000  	    10	0	0  
 1108994.170000  	    7a	8	2  
 1108994.700000  	    50	0	0  
 1109995.188000  	    8a	3	2  
 1109995.741000  	    8a	2	2  
 1109996.239000  	    0	0	0  
 1112996.747000  	    7a	8	2  
 1112997.314000  	    50	0	0  
 1113997.766000  	    b9	0	2  
 1113998.374000  	    10	0	0  
 1115998.863000  	    ba	4	2  
 1115999.429000  	    0	0	0  
