---------------------------------------------------
  Seconds  	 Bits to EIO (12) 	 CIO (13) 	 FIO (15)
 191839.578000  	    10	0	0  
 193840.856000  	    76	8	2  
 193842.105000  	    50	0	0  
 194844.591000  	    b6	0	2  
 194845.782000  	    10	0	0  
 194897.131000  	    76	8	2  
 194898.451000  	    50	0	0  
 195900.787000  	    8a	3	2  
 195902.012000  	    8a	2	2  
 195903.223000  	    0	0	0  
 198904.448000  	    7a	8	2  
 198905.672000  	    50	0	0  
 199907.954000  	    b9	0	2  
 199909.137000  	    10	0	0  
 201910.414000  	    7a	8	2  
 201911.606000  	    50	0	0  
 202913.954000  	    ba	0	2  
 202915.155000  	    10	0	0  
 202966.507000  	    7a	8	2  
 202967.736000  	    50	0	0  
 203970.084000  	    8a	3	2  
 203971.263000  	    8a	2	2  
 203972.491000  	    0	0	0  
 206973.806000  	    7a	8	2  
 206975.078000  	    50	0	0  
 207977.542000  	    b9	0	2  
 207978.717000  	    10	0	0  
 209979.943000  	    7a	8	2  
 209981.154000  	    50	0	0  
 210983.424000  	    ba	0	2  
 210984.600000  	    10	0	0  
 211035.927000  	    7a	8	2  
 211037.196000  	    50	0	0  
 212039.682000  	    8a	3	2  
 212040.944000  	    8a	2	2  
 212042.234000  	    0	0	0  
 215043.522000  	    7a	8	2  
 215044.816000  	    50	0	0  
 216047.179000  	    b9	0	2  
 216048.365000  	    10	0	0  
 218049.703000  	    7a	8	2  
 218050.976000  	    50	0	0  
 219053.423000  	    ba	0	2  
 219054.686000  	    10	0	0  
 219106.023000  	    7a	8	2  
 219107.337000  	    50	0	0  
 220109.530000  	    8a	3	2  
 220110.691000  	    8a	2	2  
 220111.865000  	    0	0	0  
 223113.086000  	    7a	8	2  
 223114.276000  	    50	0	0  
 224116.647000  	    b9	0	2  
 224117.843000  	    10	0	0  
 226119.133000  	    7a	8	2  
 226120.408000  	    50	0	0  
 227122.589000  	    ba	0	2  
 227123.769000  	    10	0	0  
 227175.054000  	    7a	8	2  
 227176.324000  	    50	0	0  
 228178.619000  	    8a	3	2  
 228179.838000  	    8a	2	2  
 228181.061000  	    0	0	0  
 231182.351000  	    7a	8	2  
 231183.560000  	    50	0	0  
 232185.725000  	    b9	0	2  
 232186.939000  	    10	0	0  
 234188.279000  	    7a	8	2  
 234189.552000  	    50	0	0  
 235191.904000  	    ba	0	2  
 235193.082000  	    10	0	0  
 235244.378000  	    7a	8	2  
 235245.621000  	    50	0	0  
 236247.713000  	    8a	3	2  
 236248.897000  	    8a	2	2  
 236250.089000  	    0	0	0  
 239251.347000  	    7a	8	2  
 239252.589000  	    50	0	0  
 240255.061000  	    b9	0	2  
 240256.282000  	    10	0	0  
 242257.605000  	    7a	8	2  
 242258.861000  	    50	0	0  
 243261.142000  	    ba	0	2  
 243262.343000  	    10	0	0  
 243313.632000  	    7a	8	2  
 243314.836000  	    50	0	0  
 244317.329000  	    8a	3	2  
 244318.530000  	    8a	2	2  
 244319.778000  	    0	0	0  
 247321.171000  	    7a	8	2  
 247322.422000  	    50	0	0  
 248324.732000  	    b9	0	2  
 248325.959000  	    10	0	0  
 250327.275000  	    7a	8	2  
 250328.588000  	    50	0	0  
 251331.114000  	    ba	0	2  
 251332.304000  	    10	0	0  
 251383.654000  	    7a	8	2  
 251384.927000  	    50	0	0  
 252387.471000  	    8a	3	2  
 252388.655000  	    8a	2	2  
 252389.815000  	    0	0	0  
 255391.095000  	    7a	8	2  
 255392.320000  	    50	0	0  
 256394.525000  	    b9	0	2  
 256395.727000  	    10	0	0  
 258396.990000  	    7a	8	2  
 258398.290000  	    50	0	0  
 259400.628000  	    ba	0	2  
 259401.790000  	    10	0	0  
 259453.021000  	    7a	8	2  
 259454.267000  	    50	0	0  
 260456.621000  	    8a	3	2  
 260457.833000  	    8a	2	2  
 260459.026000  	    0	0	0  
 263460.287000  	    7a	8	2  
 263461.596000  	    50	0	0  
 264463.997000  	    b9	0	2  
 264465.200000  	    10	0	0  
 266466.422000  	    7a	8	2  
 266467.621000  	    50	0	0  
 267469.847000  	    ba	0	2  
 267471.074000  	    10	0	0  
 267522.435000  	    7a	8	2  
 267523.683000  	    50	0	0  
 268526.133000  	    b6	1	2  
 268527.336000  	    86	2	2  
 268528.581000  	    0	0	0  
 271529.850000  	    76	8	2  
 271531.098000  	    50	0	0  
 272533.393000  	    b5	0	2  
 272534.649000  	    10	0	0  
 274535.945000  	    76	8	2  
 274537.174000  	    50	0	0  
 275539.453000  	    b6	0	2  
 275540.662000  	    10	0	0  
 275591.919000  	    76	8	2  
 275593.103000  	    50	0	0  
 276595.350000  	    8a	3	2  
 276596.578000  	    8a	2	2  
 276597.794000  	    0	0	0  
 279599.032000  	    7a	8	2  
 279600.280000  	    50	0	0  
 280602.524000  	    b9	0	2  
 280603.704000  	    10	0	0  
 282605.001000  	    7a	8	2  
 282606.257000  	    50	0	0  
 283608.601000  	    ba	0	2  
 283609.826000  	    10	0	0  
 283661.106000  	    7a	8	2  
 283662.346000  	    50	0	0  
 284664.667000  	    8a	3	2  
 284665.895000  	    8a	2	2  
 284667.085000  	    0	0	0  
 287668.339000  	    7a	8	2  
 287669.614000  	    50	0	0  
 288672.068000  	    b9	0	2  
 288673.342000  	    10	0	0  
 290674.645000  	    7a	8	2  
 290675.918000  	    50	0	0  
 291678.283000  	    ba	0	2  
 291679.469000  	    10	0	0  
 291730.814000  	    7a	8	2  
 291732.080000  	    50	0	0  
 292734.376000  	    8a	3	2  
 292735.552000  	    8a	2	2  
 292736.803000  	    0	0	0  
 295738.154000  	    7a	8	2  
 295739.429000  	    50	0	0  
 296741.865000  	    b9	0	2  
 296743.064000  	    10	0	0  
 298744.389000  	    7a	8	2  
 298745.662000  	    50	0	0  
 299747.976000  	    ba	0	2  
 299749.201000  	    10	0	0  
 299800.497000  	    7a	8	2  
 299801.740000  	    50	0	0  
 300804.127000  	    8a	3	2  
 300805.335000  	    8a	2	2  
 300806.578000  	    0	0	0  
 303807.911000  	    7a	8	2  
 303809.206000  	    50	0	0  
 304811.569000  	    b9	0	2  
 304812.869000  	    10	0	0  
 306814.242000  	    7a	8	2  
 306815.506000  	    50	0	0  
 307817.837000  	    ba	0	2  
 307819.017000  	    10	0	0  
 307870.311000  	    7a	8	2  
 307871.564000  	    50	0	0  
 308873.882000  	    8a	3	2  
 308875.105000  	    8a	2	2  
 308876.299000  	    0	0	0  
 311877.517000  	    7a	8	2  
 311878.739000  	    50	0	0  
 312881.196000  	    b9	0	2  
 312882.369000  	    10	0	0  
 314883.655000  	    7a	8	2  
 314884.912000  	    50	0	0  
 315887.338000  	    ba	0	2  
 315888.521000  	    10	0	0  
 315939.860000  	    7a	8	2  
 315941.115000  	    50	0	0  
 316943.747000  	    8a	3	2  
 316945.074000  	    8a	2	2  
 316946.348000  	    0	0	0  
 319947.660000  	    7a	8	2  
 319948.960000  	    50	0	0  
 320950.555000  	    b9	0	2  
 320951.676000  	    10	0	0  
 322952.901000  	    7a	8	2  
 322954.169000  	    50	0	0  
 324956.437000  	    ba	0	2  
 324957.629000  	    10	0	0  
 325008.987000  	    7a	8	2  
 325010.284000  	    50	0	0  
 326012.462000  	    8a	3	2  
 326013.615000  	    8a	2	2  
 326014.778000  	    0	0	0  
 329016.016000  	    7a	8	2  
 329017.290000  	    50	0	0  
 330019.643000  	    b9	0	2  
 330020.832000  	    10	0	0  
 332022.072000  	    7a	8	2  
 332023.298000  	    50	0	0  
 333025.522000  	    ba	0	2  
 333026.737000  	    10	0	0  
 333078.061000  	    7a	8	2  
 333079.316000  	    50	0	0  
 334081.821000  	    8a	3	2  
 334083.003000  	    8a	2	2  
 334084.177000  	    0	0	0  
